# %ECSV 1.0
# ---
# datatype:
# - name: period
#   datatype: int16
#   description: ESO proposal cycle
#   meta: !!omap
#   - {ucd: obs.proposal.cycle}
# - {name: object, datatype: string}
# - {name: target, datatype: string}
# - {name: target.mask, datatype: bool}
# - name: ra
#   unit: deg
#   datatype: float64
#   description: Right Ascension FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.ra;meta.main}
# - name: dec
#   unit: deg
#   datatype: float64
#   description: Declination FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.dec;meta.main}
# - {name: dp_id, datatype: string}
# - {name: telescope, datatype: string}
# - {name: instrument, datatype: string}
# - {name: prog_id, datatype: string}
# - {name: pi_coi, datatype: string}
# - {name: dp_cat, datatype: string}
# - {name: dp_tech, datatype: string}
# - {name: dp_type, datatype: string}
# - name: exposure
#   unit: s
#   datatype: float32
#   description: Total exposure time on target.
#   meta: !!omap
#   - {ucd: time.duration;obs.exposure}
# - {name: det_dit, unit: s, datatype: float32, description: Detector Integration Time (Infrared instruments).}
# - {name: det_dit.mask, datatype: bool}
# - {name: filter_path, datatype: string}
# - {name: ob_name, datatype: string}
# - name: ob_id
#   datatype: int32
#   description: The identifier of the ESO Observation Block, a unique numeric ID assigned by the Observation Handling System
#   meta: !!omap
#   - {ucd: meta.id;obs;meta.main}
# - name: tel_airm_start
#   datatype: float32
#   description: The airmass at the start of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.start}
# - name: tel_airm_end
#   datatype: float32
#   description: The airmass at the end of the observation.
#   meta: !!omap
#   - {ucd: obs.airMass;time.end}
# - name: tel_ambi_fwhm_start
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the start of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.start}
# - name: tel_ambi_fwhm_end
#   unit: arcsec
#   datatype: float32
#   description: The seeing measured by XXX at the end of the observation.
#   meta: !!omap
#   - {ucd: instr.obsty.seeing;time.end}
# - name: tpl_seqno
#   datatype: int32
#   description: The template sequence number within the Observing Block
#   meta: !!omap
#   - {ucd: meta.code.member;obs.sequence}
# - {name: tpl_start, datatype: string}
# - name: tpl_expno
#   datatype: int32
#   description: The exposure number within its template execution.
#   meta: !!omap
#   - {ucd: meta.number;obs}
# - {name: exp_start, datatype: string}
# meta: !!omap
# - {site: La Silla Observatory}
# - {lon: -70.73000000000002}
# - {lat: -29.25666666666666}
# - {alt: 2346.999999998842}
# - {telescope: ESO-2.2m}
# - {period: 111}
# - {night: '2023-05-31'}
# - {rootdir: .}
# - __serialized_columns__:
#     dec:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: dec}
#     det_dit:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: det_dit}
#       mask: !astropy.table.SerializedColumn {name: det_dit.mask}
#     dp_id:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: dp_id}
#     dp_tech:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: dp_tech}
#     dp_type:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: dp_type}
#     exposure:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: exposure}
#     filter_path:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: filter_path}
#     ob_id:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: ob_id}
#     period:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: period}
#     ra:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: ra}
#     target:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: target}
#       mask: !astropy.table.SerializedColumn {name: target.mask}
#     tel_airm_end:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tel_airm_end}
#     tel_airm_start:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tel_airm_start}
#     tel_ambi_fwhm_end:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tel_ambi_fwhm_end}
#     tel_ambi_fwhm_start:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tel_ambi_fwhm_start}
#     tpl_expno:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tpl_expno}
#     tpl_seqno:
#       __class__: astropy.table.column.MaskedColumn
#       data: !astropy.table.SerializedColumn {name: tpl_seqno}
# schema: astropy-2.0
period object target target.mask ra dec dp_id telescope instrument prog_id pi_coi dp_cat dp_tech dp_type exposure det_dit det_dit.mask filter_path ob_name ob_id tel_airm_start tel_airm_end tel_ambi_fwhm_start tel_ambi_fwhm_end tpl_seqno tpl_start tpl_expno exp_start
60 BIAS DUMMY False 82.05332805 -29.19843 WFI.2023-05-31T17:36:05.488 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE BIAS 0.0 nan True BB#RC/162_ESO844 testOB 100120012 1.0 1.0 0.99 0.99 1 2023-05-31T17:35:57 1 2023-05-31T17:36:05
60 OBJECT,SKY WHATEVER False 87.54302 -29.23709 FEROS.2023-05-31T17:58:12.365 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE OBJECT,SKY 0.145 nan True "" TestOB 100412975 1.0 1.0 0.99 0.99 1 2023-05-31T17:57:42 1 2023-05-31T17:58:12
60 BIAS "" True 87.65165111 -29.23684 FEROS.2023-05-31T17:58:38.488 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.15 0.99 0.99 1 2023-05-31T17:58:33 1 2023-05-31T17:58:38
60 BIAS "" True 87.96926194 -60.8665 FEROS.2023-05-31T17:59:27.763 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.174 1.578 0.99 0.99 1 2023-05-31T17:58:33 2 2023-05-31T17:59:27
60 BIAS "" True 88.74308611 -80.00361 FEROS.2023-05-31T18:00:15.479 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.578 1.578 0.99 0.99 1 2023-05-31T17:58:33 3 2023-05-31T18:00:15
60 BIAS "" True 88.95203694 -80.00312 FEROS.2023-05-31T18:01:04.803 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.578 1.578 0.99 0.99 1 2023-05-31T17:58:33 4 2023-05-31T18:01:04
60 FLAT,SCREEN "" True 89.01889888 -80.00297 WFI.2023-05-31T18:01:21.807 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 34.521 nan True BB#RC/162_ESO844 DomeFlatsP111 100185402 1.578 1.578 0.99 0.99 1 2023-05-31T18:00:06 3 2023-05-31T18:01:21
60 BIAS "" True 89.14426194 -80.00267 FEROS.2023-05-31T18:01:52.169 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE BIAS 0.0 nan True "" "Calibration 1x1,normal" 100319512 1.578 1.578 0.99 0.99 1 2023-05-31T17:58:33 5 2023-05-31T18:01:52
60 FLAT,SCREEN "" True 89.32812194 -80.00224 WFI.2023-05-31T18:02:35.275 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 34.522 nan True BB#RC/162_ESO844 DomeFlatsP111 100185402 1.578 1.578 0.99 0.99 1 2023-05-31T18:00:06 4 2023-05-31T18:02:35
60 FLAT,SCREEN "" True 89.63732388 -80.00152 WFI.2023-05-31T18:03:48.833 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 34.522 nan True BB#RC/162_ESO844 DomeFlatsP111 100185402 1.578 1.578 0.99 0.99 1 2023-05-31T18:00:06 5 2023-05-31T18:03:48
60 FLAT,SCREEN "" True 89.93814694 -80.00081 WFI.2023-05-31T18:05:02.092 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 34.522 nan True BB#RC/162_ESO844 DomeFlatsP111 100185402 1.578 1.578 0.99 0.99 1 2023-05-31T18:00:06 6 2023-05-31T18:05:02
60 FLAT,SCREEN "" True 90.24730388 -80.00009 WFI.2023-05-31T18:06:15.399 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 34.522 nan True BB#RC/162_ESO844 DomeFlatsP111 100185402 1.578 1.578 0.99 0.99 1 2023-05-31T18:00:06 7 2023-05-31T18:06:15
60 FLAT "" True 90.11656111 -56.42383 FEROS.2023-05-31T18:08:10.950 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.045 nan True "" "Calibration 1x1,normal" 100319512 1.124 1.0 0.99 0.99 2 2023-05-31T18:02:36 1 2023-05-31T18:08:10
60 FLAT "" True 90.29780888 -29.23175 FEROS.2023-05-31T18:09:12.046 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.045 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.0 0.99 0.99 2 2023-05-31T18:02:36 2 2023-05-31T18:09:12
60 FLAT "" True 90.54847888 -29.23118 FEROS.2023-05-31T18:10:10.723 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.045 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.0 0.99 0.99 2 2023-05-31T18:02:36 3 2023-05-31T18:10:10
60 FLAT "" True 90.79914694 -29.2306 FEROS.2023-05-31T18:11:11.529 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.045 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.0 0.99 0.99 2 2023-05-31T18:02:36 4 2023-05-31T18:11:11
60 FLAT "" True 91.04145805 -29.23004 FEROS.2023-05-31T18:12:10.426 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.0 0.99 0.99 2 2023-05-31T18:02:36 5 2023-05-31T18:12:10
60 FLAT "" True 91.29212305 -29.22947 FEROS.2023-05-31T18:13:10.172 ESO-2.2m FEROS 60.A-9700(A) "OBSERVATORY, L" CALIB ECHELLE FLAT 8.044 nan True "" "Calibration 1x1,normal" 100319512 1.0 1.0 0.99 0.99 2 2023-05-31T18:02:36 6 2023-05-31T18:13:10
