# %ECSV 0.9
# ---
# datatype:
# - {name: period, datatype: int32, description: ESO observing period}
# - {name: night, datatype: string, description: observing night}
# - {name: internal, datatype: bool, description: flag for internal instrument calibration}
# - {name: slew, datatype: bool, description: flag for non-tracking observations}
# - {name: object, datatype: string, description: name of the observed object}
# - {name: target, datatype: string, description: name of the astronomical target}
# - name: ra
#   unit: deg
#   datatype: float64
#   description: Right Ascension FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.ra;meta.main}
# - name: dec
#   unit: deg
#   datatype: float64
#   description: Declination FK5 J2000
#   meta: !!omap
#   - {ucd: pos.eq.dec;meta.main}
# - {name: telescope, datatype: string, description: telescope name}
# - {name: instrument, datatype: string, description: instrument name}
# - {name: prog_id, datatype: string, description: ESO programme ID}
# - {name: pi, datatype: string, description: name of the principal investigator}
# - {name: dp_cat, datatype: string, description: purpose of observation}
# - {name: dp_tech, datatype: string, description: observing technique}
# - {name: dp_type, datatype: string, description: type of exposure}
# - {name: exposure, unit: s, datatype: float32, format: .1f, description: cumulated exposure time}
# - {name: filter_path, datatype: string, description: list of filtres in the optical path}
# - {name: ob_name, datatype: string, description: name of the observing block}
# - {name: ob_id, datatype: int32, description: observing block ID number}
# - {name: tel_airm, datatype: float32, format: .2f, description: reported airmass during the exposure}
# - {name: tel_ambi_fwhm, unit: arcsec, datatype: float32, format: .2f, description: reported DIMM seeing during the exposure}
# - {name: ob_no, datatype: int32, description: unique OB number within the night}
# - {name: ob_start, datatype: string, description: estimated start time of the execution of the OB}
# - {name: ob_end, datatype: string, description: estimated end time of the execution of the OB}
# - {name: tpl_no, datatype: int32, description: template number within OB}
# - {name: tpl_start, datatype: string, description: time at start of observing template}
# - {name: tpl_end, datatype: string, description: estimated end time of the execution of the observing template}
# - {name: exp_no, datatype: int32, description: exposure number within template}
# - {name: exp_start, datatype: string, description: time at start of exposure}
# - {name: exp_end, datatype: string, description: estimated end time of the exposure}
# - {name: night_hours, unit: h, datatype: float64, format: .3f, description: number of hours of night conditions}
# - {name: dark_hours, unit: h, datatype: float64, format: .3f, description: number of hours of dark conditions}
# - {name: astronomical_twilight_hours, unit: h, datatype: float64, format: .3f, description: number of hours of astronomicaltwilight
#     conditions}
# - {name: nautical_twilight_hours, unit: h, datatype: float64, format: .3f, description: number of hours of nauticaltwilight conditions}
# - {name: civil_twilight_hours, unit: h, datatype: float64, format: .3f, description: number of hours of civiltwilight conditions}
# - {name: sun_down_hours, unit: h, datatype: float64, format: .3f, description: number of hours of sundown conditions}
# - {name: total_hours, unit: h, datatype: float64, format: .3f, description: number of hours}
# meta: !!omap
# - {site: La Silla Observatory}
# - {lon: -70.73000000000005}
# - {lat: -29.25666666666666}
# - {alt: 2346.999999998842}
# - {telescope: ESO-2.2m}
# - {period: 106}
# - {night: '2021-01-19'}
# - ephemeris:
#     astronomical_twilight_hours: 1.1066666666666667
#     astronomical_twilight_time:
#     - ['2021-01-20T00:43:08', '2021-01-20T01:16:20']
#     - ['2021-01-20T08:31:46', '2021-01-20T09:04:58']
#     civil_twilight_hours: 0.8744444444444445
#     civil_twilight_time:
#     - ['2021-01-19T23:45:23', '2021-01-20T00:11:37']
#     - ['2021-01-20T09:36:29', '2021-01-20T10:02:43']
#     dark_hours: 4.480277777777777
#     dark_time:
#     - ['2021-01-20T04:02:57', '2021-01-20T08:31:46.000']
#     moon_illumination: 0.4380353496038644
#     nautical_twilight_hours: 1.0505555555555555
#     nautical_twilight_time:
#     - ['2021-01-20T00:11:37', '2021-01-20T00:43:08']
#     - ['2021-01-20T09:04:58', '2021-01-20T09:36:29']
#     night_hours: 7.2572222222222225
#     night_time:
#     - ['2021-01-20T01:16:20', '2021-01-20T08:31:46']
#     sun_down_hours: 10.28888888888889
#     sun_down_time:
#     - ['2021-01-19T23:45:23', '2021-01-20T10:02:43']
# - {csv_filename: ./ESO-2.2m/P106/2021-01-19/ESO-2.2m-P106-2021-01-19-log.dat}
# - {html_filename: ./ESO-2.2m/P106/2021-01-19/ESO-2.2m-P106-2021-01-19-log.shtml}
# schema: astropy-2.0
period night internal slew object target ra dec telescope instrument prog_id pi dp_cat dp_tech dp_type exposure filter_path ob_name ob_id tel_airm tel_ambi_fwhm ob_no ob_start ob_end tpl_no tpl_start tpl_end exp_no exp_start exp_end night_hours dark_hours astronomical_twilight_hours nautical_twilight_hours civil_twilight_hours sun_down_hours total_hours
106 2021-01-19 False True FLAT,SCREEN "" 329.55462694 -80.09639 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.8 BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 0.75 1 2021-01-19T18:45:28 2021-01-19T18:49:47 1 2021-01-19T18:45:28 2021-01-19T18:49:47 2 2021-01-19T18:46:01 2021-01-19T18:47:01 0.000 0.000 0.000 0.000 0.000 0.000 0.072
106 2021-01-19 False True FLAT,SCREEN "" 329.74023 -80.09656 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.8 BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 0.75 1 2021-01-19T18:45:28 2021-01-19T18:49:47 1 2021-01-19T18:45:28 2021-01-19T18:49:47 3 2021-01-19T18:46:43 2021-01-19T18:47:43 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-19 False True FLAT,SCREEN "" 329.90896194 -80.09672 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.8 BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 0.75 1 2021-01-19T18:45:28 2021-01-19T18:49:47 1 2021-01-19T18:45:28 2021-01-19T18:49:47 4 2021-01-19T18:47:24 2021-01-19T18:48:24 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-19 False True FLAT,SCREEN "" 330.08613388 -80.09688 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.8 BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 0.75 1 2021-01-19T18:45:28 2021-01-19T18:49:47 1 2021-01-19T18:45:28 2021-01-19T18:49:47 5 2021-01-19T18:48:05 2021-01-19T18:49:05 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-19 False True FLAT,SCREEN "" 330.26330805 -80.09705 ESO-2.2m WFI 60.A-9120(A) "2P2 TEAM 20" CALIB IMAGE FLAT,SCREEN 0.8 BB#RC/162_ESO844 DomeFlatsP106 100185402 1.58 0.75 1 2021-01-19T18:45:28 2021-01-19T18:49:47 1 2021-01-19T18:45:28 2021-01-19T18:49:47 6 2021-01-19T18:48:47 2021-01-19T18:49:47 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-19 False False "" "" 333.23098388 -29.3348 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 6.5 G,R,I,Z testOB -1 1.00 0.75 3 2021-01-19T18:59:11 2021-01-19T19:00:46 1 2021-01-19T18:59:11 2021-01-19T19:00:46 1 2021-01-19T18:59:40 2021-01-19T19:00:46 0.000 0.000 0.000 0.000 0.000 0.000 0.026
106 2021-01-19 False False "" "" 333.716085 -29.33522 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 6.5 G,R,I,Z testOB -1 1.00 0.75 4 2021-01-19T19:00:46 2021-01-19T19:02:18 1 2021-01-19T19:00:46 2021-01-19T19:02:18 1 2021-01-19T19:01:12 2021-01-19T19:02:18 0.000 0.000 0.000 0.000 0.000 0.000 0.026
106 2021-01-19 False False "" "" 333.63244694 -29.33515 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 2.0 J,H,K testOB -1 1.00 0.75 4 2021-01-19T19:00:46 2021-01-19T19:02:18 1 2021-01-19T19:00:46 2021-01-19T19:02:18 2 2021-01-19T19:01:15 2021-01-19T19:01:27 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-19 False False "" "" 333.66590194 -29.33518 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 2.0 J,H,K testOB -1 1.00 0.75 4 2021-01-19T19:00:46 2021-01-19T19:02:18 1 2021-01-19T19:00:46 2021-01-19T19:02:18 3 2021-01-19T19:01:21 2021-01-19T19:01:33 0.000 0.000 0.000 0.000 0.000 0.000 0.000
106 2021-01-19 False False "" "" 333.69099388 -29.3352 ESO-2.2m GROND 0106.A-9099(A) "RAU, A" SCIENCE IMAGE OBJECT 2.0 J,H,K testOB -1 1.00 0.75 4 2021-01-19T19:00:46 2021-01-19T19:02:18 1 2021-01-19T19:00:46 2021-01-19T19:02:18 4 2021-01-19T19:01:27 2021-01-19T19:01:39 0.000 0.000 0.000 0.000 0.000 0.000 0.000
